Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages,Distance to Apogee,Launch,Apogee,Projected Distance to Apogee,Projected Apogee,Apogee Residual,Velocity Grouping,Percent Error
17.65,10565.85,662.8,364.4762,82.22, -,9.334889,1754.15,TL 23,12320,0,10565.85,1754.15,300+,14.24%
17.7,10581.25,662.4,361.0476,82.22, -,9.334889,1738.75,TL 23,12320,0,10581.25,1738.75,300+,14.11%
17.75,10600.51,661.9,361.2381,82.22, -,9.334889,1719.49,TL 23,12320,0,10600.51,1719.49,300+,13.96%
17.8,10612.07,661.6,354.0952,82.22, -,9.334889,1707.93,TL 23,12320,0,10612.07,1707.93,300+,13.86%
17.85,10631.36,661.1,354.3333,82.22, -,9.334889,1688.64,TL 23,12320,0,10631.36,1688.64,300+,13.71%
17.9,10646.79,660.7,347.2381,82.22, -,9.334889,1673.21,TL 23,12320,0,10646.79,1673.21,300+,13.58%
17.95,10666.09,660.2,351.0952,82.22, -,9.334889,1653.91,TL 23,12320,0,10666.09,1653.91,300+,13.42%
18,10681.54,659.8,347.619,82.22, -,9.334889,1638.46,TL 23,12320,0,10681.54,1638.46,300+,13.30%
18.05,10697,659.4,347.7619,82.22, -,9.334889,1623,TL 23,12320,0,10697,1623,300+,13.17%
18.1,10716.33,658.9,348,82.22, -,9.334889,1603.67,TL 23,12320,0,10716.33,1603.67,300+,13.02%
18.15,10731.81,658.5,344.5714,82.22, -,9.334889,1588.19,TL 23,12320,0,10731.81,1588.19,300+,12.89%
18.2,10747.3,658.1,341.0952,82.22, -,9.334889,1572.7,TL 23,12320,0,10747.3,1572.7,300+,12.77%
18.25,10766.66,657.6,344.9524,82.22, -,9.334889,1553.34,TL 23,12320,0,10766.66,1553.34,300+,12.61%
18.3,10782.16,657.2,341.4762,82.22, -,9.334889,1537.84,TL 23,12320,0,10782.16,1537.84,300+,12.48%
18.35,10797.67,656.8,341.619,82.22, -,9.334889,1522.33,TL 23,12320,0,10797.67,1522.33,300+,12.36%
18.4,10813.18,656.4,338.0952,82.22, -,9.334889,1506.82,TL 23,12320,0,10813.18,1506.82,300+,12.23%
18.45,10828.71,656,338.2381,82.22, -,9.334889,1491.29,TL 23,12320,0,10828.71,1491.29,300+,12.10%
18.5,10844.24,655.6,334.7619,82.22, -,9.334889,1475.76,TL 23,12320,0,10844.24,1475.76,300+,11.98%
18.55,10859.78,655.2,331.2857,82.22, -,9.354337,1460.22,TL 23,12320,0,10859.78,1460.22,300+,11.85%
18.6,10875.32,654.8,331.4286,82.22, -,9.354337,1444.68,TL 23,12320,0,10875.32,1444.68,300+,11.73%
18.65,10890.88,654.4,327.9048,82.22, -,9.354337,1429.12,TL 23,12320,0,10890.88,1429.12,300+,11.60%
18.7,10906.44,654,324.381,82.22, -,9.354337,1413.56,TL 23,12320,0,10906.44,1413.56,300+,11.47%
18.75,10922.01,653.6,324.5238,82.22, -,9.354337,1397.99,TL 23,12320,0,10922.01,1397.99,300+,11.35%
18.8,10937.59,653.2,321.0476,82.22, -,9.354337,1382.41,TL 23,12320,0,10937.59,1382.41,300+,11.22%
18.85,10953.17,652.8,324.9048,82.22, -,9.354337,1366.83,TL 23,12320,0,10953.17,1366.83,300+,11.09%
18.9,10968.76,652.4,321.381,82.22, -,9.354337,1351.24,TL 23,12320,0,10968.76,1351.24,300+,10.97%
18.95,10984.37,652,321.5238,82.22, -,9.354337,1335.63,TL 23,12320,0,10984.37,1335.63,300+,10.84%
19,10999.97,651.6,318,82.22, -,9.354337,1320.03,TL 23,12320,0,10999.97,1320.03,300+,10.71%
19.05,11011.68,651.3,314.4286,82.22, -,9.354337,1308.32,TL 23,12320,0,11011.68,1308.32,300+,10.62%
19.1,11027.31,650.9,314.5714,82.22, -,9.354337,1292.69,TL 23,12320,0,11027.31,1292.69,300+,10.49%
19.15,11042.94,650.5,311.0476,82.22, -,9.354337,1277.06,TL 23,12320,0,11042.94,1277.06,300+,10.37%
19.2,11054.66,650.2,307.4762,82.22, -,9.354337,1265.34,TL 23,12320,0,11054.66,1265.34,300+,10.27%
19.25,11070.31,649.8,307.619,82.22, -,9.354337,1249.69,TL 23,12320,0,11070.31,1249.69,300+,10.14%
19.3,11085.96,649.4,304.0952,82.22, -,9.354337,1234.04,TL 23,12320,0,11085.96,1234.04,300+,10.02%
19.35,11101.62,649,304.2381,82.22, -,9.354337,1218.38,TL 23,12320,0,11101.62,1218.38,300+,9.89%
19.4,11113.37,648.7,300.6667,82.22, -,9.354337,1206.63,TL 23,12320,0,11113.37,1206.63,300+,9.79%
19.45,11129.04,648.3,300.8095,82.22, -,9.354337,1190.96,TL 23,12320,0,11129.04,1190.96,300+,9.67%
19.5,11140.8,648,297.2381,82.22, -,9.334889,1179.2,TL 23,12320,0,11140.8,1179.2,200+,9.57%
19.55,11156.48,647.6,297.381,82.22, -,9.334889,1163.52,TL 23,12320,0,11156.48,1163.52,200+,9.44%
19.6,11168.25,647.3,293.7619,82.22, -,9.334889,1151.75,TL 23,12320,0,11168.25,1151.75,200+,9.35%
19.65,11183.95,646.9,293.9048,82.22, -,9.334889,1136.05,TL 23,12320,0,11183.95,1136.05,200+,9.22%
19.7,11195.73,646.6,290.3333,82.22, -,9.334889,1124.27,TL 23,12320,0,11195.73,1124.27,200+,9.13%
19.75,11207.52,646.3,286.7619,82.22, -,9.334889,1112.48,TL 23,12320,0,11207.52,1112.48,200+,9.03%
19.8,11223.24,645.9,286.9048,82.22, -,9.334889,1096.76,TL 23,12320,0,11223.24,1096.76,200+,8.90%
19.85,11235.03,645.6,283.2857,82.22, -,9.334889,1084.97,TL 23,12320,0,11235.03,1084.97,200+,8.81%
19.9,11246.83,645.3,279.6667,82.22, -,9.334889,1073.17,TL 23,12320,0,11246.83,1073.17,200+,8.71%
19.95,11262.57,644.9,279.8095,82.22, -,9.334889,1057.43,TL 23,12320,0,11262.57,1057.43,200+,8.58%
20,11274.38,644.6,276.1905,82.22, -,9.334889,1045.62,TL 23,12320,0,11274.38,1045.62,200+,8.49%
20.05,11286.2,644.3,272.5714,82.22, -,9.334889,1033.8,TL 23,12320,0,11286.2,1033.8,200+,8.39%
20.1,11298.01,644,272.6667,82.22, -,9.334889,1021.99,TL 23,12320,0,11298.01,1021.99,200+,8.30%
20.15,11313.78,643.6,272.8095,82.22, -,9.334889,1006.22,TL 23,12320,0,11313.78,1006.22,200+,8.17%
20.2,11325.61,643.3,269.1905,82.22, -,9.334889,994.39,TL 23,12320,0,11325.61,994.39,200+,8.07%
20.25,11341.39,642.9,273.0476,82.22, -,9.334889,978.61,TL 23,12320,0,11341.39,978.61,200+,7.94%
20.3,11349.28,642.7,265.6667,82.22, -,9.334889,970.72,TL 23,12320,0,11349.28,970.72,200+,7.88%
20.35,11365.07,642.3,265.8095,82.22, -,9.334889,954.93,TL 23,12320,0,11365.07,954.93,200+,7.75%
20.4,11376.92,642,262.1905,82.22, -,9.334889,943.08,TL 23,12320,0,11376.92,943.08,200+,7.65%
20.45,11388.77,641.7,262.2857,82.22, -,9.334889,931.23,TL 23,12320,0,11388.77,931.23,200+,7.56%
20.5,11400.63,641.4,258.6667,82.22, -,9.334889,919.37,TL 23,12320,0,11400.63,919.37,200+,7.46%
20.55,11412.49,641.1,258.7619,82.22, -,9.334889,907.51,TL 23,12320,0,11412.49,907.51,200+,7.37%
20.6,11424.36,640.8,255.0952,82.22, -,9.334889,895.64,TL 23,12320,0,11424.36,895.64,200+,7.27%
20.65,11436.23,640.5,255.1905,82.22, -,9.334889,883.77,TL 23,12320,0,11436.23,883.77,200+,7.17%
20.7,11448.1,640.2,251.5714,82.22, -,9.334889,871.9,TL 23,12320,0,11448.1,871.9,200+,7.08%
20.75,11459.98,639.9,251.6667,82.22, -,9.334889,860.02,TL 23,12320,0,11459.98,860.02,200+,6.98%
20.8,11471.87,639.6,251.7619,82.22, -,9.334889,848.13,TL 23,12320,0,11471.87,848.13,200+,6.88%
20.85,11483.76,639.3,248.1429,82.22, -,9.334889,836.24,TL 23,12320,0,11483.76,836.24,200+,6.79%
20.9,11495.65,639,248.2381,82.22, -,9.334889,824.35,TL 23,12320,0,11495.65,824.35,200+,6.69%
20.95,11507.55,638.7,248.3333,82.22, -,9.334889,812.45,TL 23,12320,0,11507.55,812.45,200+,6.59%
21,11515.48,638.5,240.9048,82.22, -,9.334889,804.52,TL 23,12320,0,11515.48,804.52,200+,6.53%
21.05,11527.39,638.2,241,82.22, -,9.334889,792.61,TL 23,12320,0,11527.39,792.61,200+,6.43%
21.1,11539.3,637.9,241.0952,82.22, -,9.334889,780.7,TL 23,12320,0,11539.3,780.7,200+,6.34%
21.15,11551.21,637.6,241.1905,82.22, -,9.334889,768.79,TL 23,12320,0,11551.21,768.79,200+,6.24%
21.2,11563.13,637.3,237.5238,82.22, -,9.334889,756.87,TL 23,12320,0,11563.13,756.87,200+,6.14%
21.25,11575.05,637,237.5714,82.22, -,9.334889,744.95,TL 23,12320,0,11575.05,744.95,200+,6.05%
21.3,11583.01,636.8,230.0952,82.22, -,9.334889,736.99,TL 23,12320,0,11583.01,736.99,200+,5.98%
21.35,11594.94,636.5,233.9524,82.22, -,9.334889,725.06,TL 23,12320,0,11594.94,725.06,200+,5.89%
21.4,11606.87,636.2,230.2857,82.22, -,9.334889,713.13,TL 23,12320,0,11606.87,713.13,200+,5.79%
21.45,11618.81,635.9,230.381,82.22, -,9.334889,701.19,TL 23,12320,0,11618.81,701.19,200+,5.69%
21.5,11626.78,635.7,226.6667,82.22, -,9.354337,693.22,TL 23,12320,0,11626.78,693.22,200+,5.63%
21.55,11638.72,635.4,226.7619,82.22, -,9.354337,681.28,TL 23,12320,0,11638.72,681.28,200+,5.53%
21.6,11646.69,635.2,223.0476,82.22, -,9.354337,673.31,TL 23,12320,0,11646.69,673.31,200+,5.47%
21.65,11658.65,634.9,223.1429,82.22, -,9.354337,661.35,TL 23,12320,0,11658.65,661.35,200+,5.37%
21.7,11666.62,634.7,219.4286,82.22, -,9.354337,653.38,TL 23,12320,0,11666.62,653.38,200+,5.30%
21.75,11678.58,634.4,219.4762,82.22, -,9.354337,641.42,TL 23,12320,0,11678.58,641.42,200+,5.21%
21.8,11690.55,634.1,219.5238,82.22, -,9.354337,629.45,TL 23,12320,0,11690.55,629.45,200+,5.11%
21.85,11698.53,633.9,215.8095,82.22, -,9.354337,621.47,TL 23,12320,0,11698.53,621.47,200+,5.04%
21.9,11706.52,633.7,212.0952,82.22, -,9.354337,613.48,TL 23,12320,0,11706.52,613.48,200+,4.98%
21.95,11718.49,633.4,212.1905,82.22, -,9.354337,601.51,TL 23,12320,0,11718.49,601.51,200+,4.88%
22,11726.48,633.2,208.4762,82.22, -,9.354337,593.52,TL 23,12320,0,11726.48,593.52,200+,4.82%
22.05,11738.47,632.9,212.3333,82.22, -,9.354337,581.53,TL 23,12320,0,11738.47,581.53,200+,4.72%
22.1,11746.46,632.7,208.619,82.22, -,9.354337,573.54,TL 23,12320,0,11746.46,573.54,200+,4.66%
22.15,11758.46,632.4,208.7143,82.22, -,9.354337,561.54,TL 23,12320,0,11758.46,561.54,200+,4.56%
22.2,11766.45,632.2,205,82.22, -,9.354337,553.55,TL 23,12320,0,11766.45,553.55,200+,4.49%
22.25,11774.45,632,201.2857,82.22, -,9.354337,545.55,TL 23,12320,0,11774.45,545.55,200+,4.43%
22.3,11782.46,631.8,197.5714,82.22, -,9.354337,537.54,TL 23,12320,0,11782.46,537.54,100+,4.36%
22.35,11794.46,631.5,201.4286,82.22, -,9.354337,525.54,TL 23,12320,0,11794.46,525.54,200+,4.27%
22.4,11802.47,631.3,197.6667,82.22, -,9.354337,517.53,TL 23,12320,0,11802.47,517.53,100+,4.20%
22.45,11810.48,631.1,193.9048,82.22, -,9.354337,509.52,TL 23,12320,0,11810.48,509.52,100+,4.14%
22.5,11818.49,630.9,190.1429,82.22, -,9.354337,501.51,TL 23,12320,0,11818.49,501.51,100+,4.07%
22.55,11830.52,630.6,194,82.22, -,9.334889,489.48,TL 23,12320,0,11830.52,489.48,100+,3.97%
22.6,11838.53,630.4,190.2381,82.22, -,9.334889,481.47,TL 23,12320,0,11838.53,481.47,100+,3.91%
22.65,11846.55,630.2,190.2857,82.22, -,9.334889,473.45,TL 23,12320,0,11846.55,473.45,100+,3.84%
22.7,11854.57,630,186.5238,82.22, -,9.334889,465.43,TL 23,12320,0,11854.57,465.43,100+,3.78%
22.75,11862.6,629.8,186.5714,82.22, -,9.334889,457.4,TL 23,12320,0,11862.6,457.4,100+,3.71%
22.8,11870.62,629.6,182.8571,82.22, -,9.334889,449.38,TL 23,12320,0,11870.62,449.38,100+,3.65%
22.85,11878.65,629.4,179.1429,82.22, -,9.334889,441.35,TL 23,12320,0,11878.65,441.35,100+,3.58%
22.9,11886.68,629.2,179.1905,82.22, -,9.334889,433.32,TL 23,12320,0,11886.68,433.32,100+,3.52%
22.95,11898.72,628.9,183.0476,82.22, -,9.334889,421.28,TL 23,12320,0,11898.72,421.28,100+,3.42%
23,11906.76,628.7,179.2857,82.22, -,9.334889,413.24,TL 23,12320,0,11906.76,413.24,100+,3.35%
23.05,11914.8,628.5,179.3333,82.22, -,9.334889,405.2,TL 23,12320,0,11914.8,405.2,100+,3.29%
23.1,11918.81,628.4,171.7143,82.22, -,9.334889,401.19,TL 23,12320,0,11918.81,401.19,100+,3.26%
23.15,11930.88,628.1,175.5714,82.22, -,9.334889,389.12,TL 23,12320,0,11930.88,389.12,100+,3.16%
23.2,11934.9,628,167.9524,82.22, -,9.334889,385.1,TL 23,12320,0,11934.9,385.1,100+,3.13%
23.25,11942.94,627.8,168,82.22, -,9.334889,377.06,TL 23,12320,0,11942.94,377.06,100+,3.06%
23.3,11950.99,627.6,168.0476,82.22, -,9.334889,369.01,TL 23,12320,0,11950.99,369.01,100+,3.00%
23.35,11959.03,627.4,168.0952,82.22, -,9.334889,360.97,TL 23,12320,0,11959.03,360.97,100+,2.93%
23.4,11967.08,627.2,164.3333,82.22, -,9.334889,352.92,TL 23,12320,0,11967.08,352.92,100+,2.86%
23.45,11975.14,627,164.381,82.22, -,9.334889,344.86,TL 23,12320,0,11975.14,344.86,100+,2.80%
23.5,11979.16,626.9,160.619,82.04, -,9.334889,340.84,TL 23,12320,0,11979.16,340.84,100+,2.77%
23.55,11987.22,626.7,160.6667,82.04, -,9.334889,332.78,TL 23,12320,0,11987.22,332.78,100+,2.70%
23.6,11995.28,626.5,156.9048,82.04, -,9.334889,324.72,TL 23,12320,0,11995.28,324.72,100+,2.64%
